id,Gender,Customer_Type,Age,Class,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
33265,Male,Loyal_Customer,52,Eco_Plus,2,3,2,2,5,1,5,5,2,0
120738,Female,Loyal_Customer,57,Eco,3,4,4,3,1,3,4,3,3,0
6646,Female,Loyal_Customer,36,Business,2,3,3,5,5,5,2,5,2,1
49487,Female,disloyal_Customer,20,Eco,4,3,2,4,2,3,2,3,4,0
111580,Female,Loyal_Customer,70,Eco,2,5,4,1,4,1,3,1,4,1
63264,Male,Loyal_Customer,32,Business,5,5,5,5,2,4,4,5,5,1
108536,Male,Loyal_Customer,44,Eco_Plus,5,3,5,5,2,4,1,3,5,0
86588,Female,Loyal_Customer,35,Eco,2,2,2,2,5,3,4,4,2,0
104461,Male,Loyal_Customer,52,Eco,2,2,2,2,2,3,1,3,2,0
126498,Female,Loyal_Customer,57,Eco,3,1,3,4,3,4,3,4,2,0
104237,Female,disloyal_Customer,38,Business,5,1,5,5,3,4,5,5,5,0
58292,Male,Loyal_Customer,65,Eco,4,2,4,4,5,4,2,4,4,0
90989,Female,disloyal_Customer,20,Eco,3,2,3,3,2,4,4,3,3,0
16631,Female,Loyal_Customer,45,Business,3,3,4,4,3,4,1,4,1,0
2918,Female,disloyal_Customer,25,Business,4,4,4,4,3,4,3,5,4,0
91430,Female,Loyal_Customer,33,Eco,4,5,4,4,5,4,5,5,4,1
33140,Female,Loyal_Customer,21,Eco,5,3,4,5,4,5,4,4,5,0
83316,Female,disloyal_Customer,49,Eco,5,4,5,5,1,4,3,3,5,0
76230,Female,disloyal_Customer,57,Business,1,5,3,1,3,4,5,4,1,1
7671,Female,Loyal_Customer,16,Business,5,5,5,5,4,4,5,5,5,1
89722,Male,Loyal_Customer,17,Eco,1,4,1,1,5,3,2,3,1,0
15812,Male,Loyal_Customer,62,Eco,0,3,2,4,1,2,2,3,2,0
81814,Male,Loyal_Customer,53,Business,5,5,4,4,4,4,5,4,3,1
96943,Female,Loyal_Customer,41,Business,3,4,5,3,3,3,5,3,3,1
67050,Female,disloyal_Customer,30,Eco,2,2,2,2,3,3,3,3,2,0
117829,Female,Loyal_Customer,23,Eco,5,1,5,5,5,3,1,3,5,0
60403,Female,Loyal_Customer,33,Eco,5,3,1,5,3,4,5,4,5,0
97145,Female,disloyal_Customer,29,Eco,1,3,1,1,1,4,3,4,1,0
13406,Female,Loyal_Customer,57,Business,3,3,4,3,3,3,3,3,2,0
69752,Male,Loyal_Customer,44,Eco,3,1,3,3,2,5,3,4,3,0
86079,Female,disloyal_Customer,42,Business,1,3,1,1,3,5,3,5,1,0
73439,Male,Loyal_Customer,36,Eco,5,1,3,5,2,4,1,5,5,0
115352,Male,Loyal_Customer,47,Business,3,4,4,4,4,4,5,4,4,1
32111,Female,Loyal_Customer,41,Business,3,3,4,4,4,4,3,4,2,1
125493,Male,Loyal_Customer,29,Eco_Plus,2,5,5,3,3,4,5,4,5,0
96789,Male,Loyal_Customer,31,Business,5,5,5,5,2,5,3,4,5,1
60573,Male,Loyal_Customer,50,Business,2,5,5,4,4,4,3,4,5,1
45739,Male,Loyal_Customer,56,Business,3,4,4,2,2,2,3,2,3,1
7361,Female,Loyal_Customer,57,Business,2,5,5,5,5,5,3,5,5,1
34591,Male,Loyal_Customer,43,Eco,4,4,4,4,2,5,3,5,4,1
14871,Male,disloyal_Customer,28,Eco,1,5,1,1,1,3,4,3,1,1
100960,Female,Loyal_Customer,47,Eco,5,5,3,5,4,5,4,5,5,0
96052,Female,Loyal_Customer,30,Business,3,3,3,3,2,3,1,4,3,0
122069,Female,Loyal_Customer,57,Business,2,1,2,5,5,5,4,5,2,1
81651,Male,disloyal_Customer,24,Eco,1,4,1,1,5,5,4,4,1,1
71505,Female,Loyal_Customer,41,Business,2,5,4,2,2,2,4,2,3,1
122167,Male,Loyal_Customer,46,Business,4,4,5,4,4,4,4,4,4,1
95935,Female,Loyal_Customer,21,Eco,2,3,2,2,3,5,5,4,2,0
50302,Female,Loyal_Customer,64,Business,2,3,2,3,3,1,4,3,1,0
103984,Female,Loyal_Customer,42,Business,2,4,5,4,4,4,5,4,5,1
28399,Female,Loyal_Customer,49,Business,5,4,4,3,3,3,4,3,3,0
66812,Female,disloyal_Customer,30,Eco,1,1,1,1,5,1,1,2,1,0
3797,Female,Loyal_Customer,16,Eco_Plus,2,4,1,2,2,3,3,4,2,0
101106,Female,disloyal_Customer,25,Business,4,1,4,4,4,5,5,4,4,0
38977,Male,Loyal_Customer,27,Eco,4,4,4,4,4,4,4,1,4,1
84540,Female,Loyal_Customer,45,Business,1,3,3,4,4,4,4,4,4,1
42954,Male,Loyal_Customer,59,Eco,5,4,5,5,2,4,1,2,5,1
110113,Female,Loyal_Customer,43,Business,5,4,5,2,2,2,3,2,3,1
1814,Female,Loyal_Customer,71,Eco,4,4,4,3,3,3,2,3,3,0
86276,Female,Loyal_Customer,28,Eco,4,2,4,4,2,5,3,5,4,0
124663,Male,Loyal_Customer,49,Business,4,5,5,5,4,5,5,5,5,1
71370,Male,disloyal_Customer,42,Business,3,5,3,3,4,5,4,4,3,1
81878,Male,Loyal_Customer,41,Business,3,5,5,5,3,5,5,5,4,0
120519,Female,Loyal_Customer,38,Business,5,5,5,5,5,4,4,5,5,1
99129,Female,Loyal_Customer,35,Eco,2,5,5,5,4,5,5,4,5,0
122807,Male,Loyal_Customer,13,Eco,2,3,2,2,5,4,3,1,2,0
85491,Male,Loyal_Customer,46,Eco,2,0,2,2,1,4,1,3,2,0
1008,Male,Loyal_Customer,33,Eco,4,3,4,4,2,5,4,1,4,1
107345,Male,disloyal_Customer,39,Business,2,4,2,2,5,4,3,4,2,1
65279,Male,Loyal_Customer,16,Eco_Plus,1,4,1,1,5,4,2,5,1,0
1033,Male,disloyal_Customer,18,Eco,5,3,5,5,1,5,3,1,5,0
91765,Male,disloyal_Customer,28,Business,2,3,2,2,4,4,3,4,2,0
100492,Female,disloyal_Customer,24,Eco,4,2,4,4,5,2,4,3,4,0
71695,Male,Loyal_Customer,38,Eco,1,1,1,1,5,4,3,5,1,0
73495,Male,Loyal_Customer,56,Eco,5,2,5,5,4,5,5,5,5,0
18811,Female,Loyal_Customer,15,Business,5,5,5,5,5,3,5,4,5,1
41157,Male,Loyal_Customer,46,Eco,1,2,4,1,5,4,1,3,1,0
38044,Male,Loyal_Customer,58,Business,1,2,3,4,4,4,5,4,2,1
8305,Female,disloyal_Customer,37,Business,5,5,2,5,5,4,3,5,5,1
101201,Female,Loyal_Customer,65,Eco,2,5,4,3,2,3,3,3,3,0
57717,Male,Loyal_Customer,55,Business,4,3,3,2,2,2,1,2,1,0
55025,Female,Loyal_Customer,54,Business,4,4,4,3,3,3,1,3,3,0
102431,Male,Loyal_Customer,57,Eco,2,0,2,2,4,4,4,4,2,0
112382,Female,Loyal_Customer,30,Business,5,5,5,5,2,4,5,5,5,1
129087,Male,Loyal_Customer,36,Business,2,5,4,4,4,4,5,4,4,1
104077,Female,Loyal_Customer,49,Eco,3,5,4,3,3,1,4,3,3,0
75269,Female,Loyal_Customer,47,Eco,3,3,4,3,2,3,3,3,5,0
62211,Female,Loyal_Customer,15,Eco,2,3,4,2,2,3,2,5,2,0
72343,Male,disloyal_Customer,29,Business,5,2,1,5,2,4,4,4,5,0
2443,Male,Loyal_Customer,58,Business,2,4,5,5,5,5,3,5,3,1
54398,Female,Loyal_Customer,49,Eco,3,3,4,2,2,2,4,2,3,0
74354,Female,Loyal_Customer,51,Business,5,5,5,4,4,4,3,4,5,1
116924,Male,Loyal_Customer,39,Business,5,4,5,4,4,4,5,4,4,1
69170,Female,Loyal_Customer,36,Business,3,5,5,3,5,5,4,3,3,1
125010,Male,Loyal_Customer,70,Eco,1,4,1,1,3,4,4,4,1,0
28453,Female,disloyal_Customer,54,Eco_Plus,3,3,3,4,2,4,3,4,3,0
56724,Male,Loyal_Customer,51,Eco,1,2,1,1,4,4,3,4,1,0
42815,Female,Loyal_Customer,27,Eco,1,1,1,1,3,4,4,4,1,0
120398,Male,Loyal_Customer,36,Business,3,4,4,2,2,2,1,2,2,0
103223,Female,Loyal_Customer,19,Business,2,2,2,2,1,3,1,4,2,0
64737,Male,Loyal_Customer,45,Business,5,4,5,4,2,2,5,4,4,1
77127,Female,Loyal_Customer,47,Business,2,5,4,4,4,4,3,4,4,1
40818,Male,Loyal_Customer,31,Business,2,2,2,2,4,3,4,3,2,0
12446,Female,Loyal_Customer,54,Eco,1,1,3,3,2,3,2,3,1,0
68150,Male,Loyal_Customer,48,Business,2,4,5,4,4,4,4,4,3,1
102241,Female,Loyal_Customer,34,Business,2,5,4,4,4,4,5,4,3,1
67914,Male,Loyal_Customer,54,Eco,2,2,2,2,5,4,3,4,2,0
15836,Male,Loyal_Customer,16,Eco,5,1,5,5,4,5,4,5,5,0
66194,Male,disloyal_Customer,22,Eco,2,3,2,2,5,5,5,5,2,1
70337,Male,Loyal_Customer,32,Eco,2,2,2,2,2,4,4,4,2,0
37959,Male,Loyal_Customer,25,Business,4,4,4,4,5,4,4,4,4,1
127644,Female,Loyal_Customer,30,Eco,5,3,5,5,4,5,4,4,5,0
27475,Female,disloyal_Customer,8,Eco,4,1,4,4,3,4,2,3,4,0
104747,Male,disloyal_Customer,37,Eco,2,3,2,2,5,4,4,2,2,0
116603,Male,Loyal_Customer,41,Business,4,5,4,5,5,5,3,5,3,1
120573,Female,Loyal_Customer,42,Business,4,4,5,5,5,5,3,5,5,1
23197,Male,Loyal_Customer,45,Eco_Plus,3,3,3,3,2,2,5,5,3,1
58715,Male,disloyal_Customer,23,Eco,2,1,2,2,5,4,1,4,2,0
98400,Male,Loyal_Customer,27,Business,2,2,2,2,4,2,3,2,2,0
45872,Male,Loyal_Customer,41,Eco,2,2,2,2,5,5,4,5,2,1
67419,Male,Loyal_Customer,29,Business,2,2,2,2,4,3,3,3,2,0
100164,Male,disloyal_Customer,18,Eco,4,3,4,4,4,3,4,3,4,0
49017,Female,Loyal_Customer,56,Business,2,4,1,1,1,1,3,1,4,1
51016,Female,Loyal_Customer,69,Eco,3,5,5,4,3,2,3,4,5,0
78026,Male,Loyal_Customer,37,Eco,3,5,3,3,4,5,2,2,3,1
67366,Male,Loyal_Customer,49,Business,3,5,5,4,4,4,3,4,4,1
104084,Male,Loyal_Customer,53,Eco,4,3,4,4,2,3,1,3,4,0
23264,Female,Loyal_Customer,34,Business,3,1,2,4,4,4,4,4,3,1
9601,Male,Loyal_Customer,40,Eco,3,5,3,3,2,5,4,4,3,1
1988,Male,Loyal_Customer,13,Eco,4,3,4,4,4,2,1,2,4,0
34738,Male,disloyal_Customer,48,Eco,2,3,2,2,5,3,2,3,2,0
26805,Female,disloyal_Customer,21,Eco,4,0,4,4,5,2,2,1,4,1
109883,Male,Loyal_Customer,11,Business,4,4,4,4,4,5,5,4,4,1
62665,Female,disloyal_Customer,48,Business,5,1,5,5,3,3,3,4,5,0
70945,Female,Loyal_Customer,40,Eco,3,3,2,3,2,4,3,5,3,0
74474,Female,disloyal_Customer,25,Eco,4,2,4,4,3,4,1,4,4,0
79387,Male,Loyal_Customer,56,Business,3,4,4,4,4,4,3,4,4,1
35245,Female,Loyal_Customer,45,Eco,1,4,4,2,2,2,1,2,4,0
77925,Male,Loyal_Customer,55,Business,4,4,4,1,4,1,3,1,3,0
55274,Male,disloyal_Customer,22,Business,4,5,4,4,5,4,4,5,4,1
7113,Female,Loyal_Customer,58,Eco,1,4,2,2,3,2,5,2,3,0
556,Male,Loyal_Customer,39,Business,4,5,5,4,4,4,5,4,4,1
21470,Male,disloyal_Customer,77,Eco,1,5,1,1,1,3,1,5,1,1
125611,Female,Loyal_Customer,59,Business,2,5,5,5,5,5,4,5,4,1
107580,Male,Loyal_Customer,37,Business,3,5,4,4,4,4,3,4,4,1
40800,Female,Loyal_Customer,43,Business,2,4,5,5,5,5,1,5,3,1
122698,Female,Loyal_Customer,41,Eco,1,3,1,1,2,5,4,4,1,0
9257,Male,Loyal_Customer,12,Eco,1,0,1,1,3,4,5,5,1,1
32799,Female,disloyal_Customer,23,Business,2,2,2,2,3,4,4,3,2,0
115093,Female,Loyal_Customer,43,Business,3,4,5,4,4,4,4,4,3,1
122430,Female,disloyal_Customer,24,Eco,5,5,5,5,4,5,2,2,5,1
112488,Female,Loyal_Customer,53,Eco,1,4,3,1,5,1,4,1,3,1
107900,Male,Loyal_Customer,41,Business,2,5,5,3,4,3,4,3,5,1
124315,Female,Loyal_Customer,41,Eco,3,3,3,3,5,4,3,3,3,0
116080,Female,Loyal_Customer,33,Eco,5,1,5,5,4,4,3,5,5,0
111145,Male,Loyal_Customer,45,Eco,2,2,2,2,4,5,3,2,2,1
9609,Female,Loyal_Customer,30,Eco,2,1,2,2,3,4,1,4,2,0
55967,Male,Loyal_Customer,42,Eco,2,3,2,2,2,3,4,2,2,0
110838,Female,Loyal_Customer,33,Eco_Plus,4,4,4,4,2,5,5,5,4,0
29689,Male,disloyal_Customer,24,Eco,3,3,2,3,2,3,1,2,3,0
91157,Male,Loyal_Customer,11,Eco,2,2,2,2,2,4,3,4,2,0
9088,Female,Loyal_Customer,30,Eco,5,3,1,5,5,4,1,4,5,0
7241,Male,Loyal_Customer,37,Business,1,3,4,2,2,3,1,2,1,0
73258,Female,Loyal_Customer,7,Eco,5,2,5,5,2,5,4,4,5,0
90803,Female,Loyal_Customer,29,Business,2,2,2,2,5,3,1,3,2,0
120995,Female,Loyal_Customer,37,Business,1,4,3,3,3,3,2,3,3,0
51006,Male,Loyal_Customer,49,Eco,5,0,5,5,2,3,4,4,5,0
96961,Female,disloyal_Customer,28,Business,3,1,3,3,4,4,3,4,3,0
36298,Female,Loyal_Customer,36,Business,5,5,4,5,5,5,5,5,5,1
62197,Male,Loyal_Customer,38,Eco,4,4,4,4,1,4,4,4,4,1
90340,Male,Loyal_Customer,54,Business,4,4,4,4,4,4,4,5,4,1
80897,Male,Loyal_Customer,45,Eco_Plus,1,2,1,1,2,3,3,3,1,0
53992,Male,Loyal_Customer,41,Eco,4,4,4,4,3,4,5,1,4,1
47819,Female,disloyal_Customer,38,Eco,4,3,4,4,4,3,1,4,4,0
44209,Female,Loyal_Customer,54,Eco_Plus,3,4,5,2,3,2,3,2,4,0
105346,Male,Loyal_Customer,63,Eco,4,0,4,4,4,4,4,4,4,1
20558,Male,Loyal_Customer,37,Eco,3,3,3,3,1,2,3,3,3,0
9908,Male,disloyal_Customer,37,Business,5,2,4,5,2,5,5,5,5,0
54341,Male,Loyal_Customer,62,Eco,4,4,2,4,2,4,3,4,4,0
55547,Male,Loyal_Customer,38,Business,4,2,1,4,4,3,5,4,4,1
46330,Male,Loyal_Customer,65,Eco,4,4,3,4,1,3,1,4,4,0
98060,Male,Loyal_Customer,52,Business,3,5,5,2,3,2,5,2,4,1
39005,Female,Loyal_Customer,43,Business,1,3,4,3,0,3,2,3,1,0
129,Male,Loyal_Customer,67,Eco,2,4,2,2,3,4,1,3,2,0
111012,Male,Loyal_Customer,60,Business,4,5,4,4,4,5,5,4,4,1
72806,Male,Loyal_Customer,51,Eco,1,1,1,1,1,5,4,3,1,0
76669,Female,Loyal_Customer,63,Eco,2,5,3,5,2,5,4,5,1,0
25378,Male,Loyal_Customer,43,Business,4,2,3,3,3,3,3,3,3,0
12959,Male,Loyal_Customer,41,Eco_Plus,4,4,4,4,3,4,2,5,4,1
4445,Male,Loyal_Customer,19,Eco,5,3,5,5,3,5,3,4,5,0
77696,Female,Loyal_Customer,50,Business,4,4,4,5,5,5,3,5,3,1
95749,Male,Loyal_Customer,40,Eco,4,4,4,4,5,2,4,1,4,0
24905,Female,Loyal_Customer,28,Eco,1,0,1,1,4,4,5,1,1,1
11046,Male,Loyal_Customer,7,Eco,5,3,5,5,5,4,3,5,5,0
24548,Male,disloyal_Customer,18,Eco,1,2,1,1,2,2,4,4,1,0
56949,Female,Loyal_Customer,44,Business,5,5,5,3,4,5,5,4,5,1
104677,Male,Loyal_Customer,54,Business,5,5,5,3,4,5,5,4,5,1
71243,Male,disloyal_Customer,30,Business,3,2,3,3,3,4,5,4,3,0
8545,Male,disloyal_Customer,22,Business,5,4,5,5,5,5,4,5,5,1
124225,Female,Loyal_Customer,57,Business,4,4,3,3,3,3,4,3,2,0
36152,Female,Loyal_Customer,48,Eco,2,5,4,1,3,1,1,1,4,0
104727,Male,disloyal_Customer,25,Eco,4,3,4,4,5,3,2,3,4,0
109176,Female,Loyal_Customer,67,Eco,2,3,4,2,1,2,4,2,1,0
76452,Male,disloyal_Customer,39,Business,3,1,3,3,4,4,3,5,3,0
99287,Female,Loyal_Customer,54,Eco,5,4,4,3,4,3,5,3,4,0
90530,Male,disloyal_Customer,25,Business,4,3,5,4,5,4,3,4,4,1
124354,Female,disloyal_Customer,21,Eco,2,2,2,2,2,4,3,4,2,0
33316,Female,Loyal_Customer,60,Business,3,4,4,2,2,3,3,2,3,0
112830,Female,Loyal_Customer,29,Business,1,1,1,1,5,4,2,3,1,0
23487,Male,disloyal_Customer,22,Eco,1,2,1,1,5,1,2,1,1,0
61032,Male,Loyal_Customer,49,Business,5,4,4,5,5,5,4,5,4,1
37137,Male,Loyal_Customer,50,Eco,2,2,2,1,4,3,2,3,2,0
21247,Male,Loyal_Customer,22,Eco_Plus,3,3,1,3,3,3,3,2,3,0
94312,Male,Loyal_Customer,56,Business,5,5,5,4,4,4,3,4,5,1
42252,Female,Loyal_Customer,52,Business,2,3,3,1,2,1,1,1,1,0
23828,Female,Loyal_Customer,60,Eco_Plus,2,4,4,5,2,5,5,5,3,0
103936,Male,Loyal_Customer,57,Business,3,4,4,5,5,5,4,5,4,1
56128,Female,Loyal_Customer,51,Business,4,5,5,4,5,4,3,4,5,1
75824,Male,disloyal_Customer,46,Business,4,3,4,4,3,5,5,4,4,0
59673,Female,Loyal_Customer,70,Eco,2,1,3,4,3,4,4,4,4,0
73531,Female,Loyal_Customer,31,Business,3,3,3,3,5,5,4,5,3,1
31665,Female,Loyal_Customer,21,Business,3,3,3,3,2,3,2,3,3,0
112114,Female,Loyal_Customer,55,Eco,2,4,4,2,3,2,4,2,5,0
126655,Female,Loyal_Customer,57,Eco,1,1,2,2,1,2,1,2,3,0
92035,Female,Loyal_Customer,28,Business,4,4,4,4,5,4,5,5,4,1
123397,Female,Loyal_Customer,57,Business,5,4,4,3,4,3,4,3,5,1
41394,Female,Loyal_Customer,65,Business,5,3,5,4,4,4,4,4,2,1
81053,Male,Loyal_Customer,13,Eco,4,0,4,4,2,2,4,3,4,0
53372,Male,Loyal_Customer,39,Business,2,3,4,3,3,3,2,3,4,0
116526,Male,Loyal_Customer,60,Eco,1,5,1,1,4,4,5,4,1,0
60975,Female,Loyal_Customer,23,Eco,3,2,3,3,3,4,4,5,3,0
50234,Male,Loyal_Customer,62,Business,3,4,3,4,4,4,2,4,2,0
37116,Male,Loyal_Customer,47,Eco,5,5,5,5,2,5,5,4,5,1
63351,Male,Loyal_Customer,25,Eco,3,5,3,3,4,5,4,4,3,1
123037,Female,disloyal_Customer,43,Business,5,4,5,5,3,4,3,4,5,0
34837,Female,disloyal_Customer,16,Eco_Plus,1,2,1,1,2,5,2,4,1,0
107997,Female,Loyal_Customer,37,Business,5,2,4,4,4,4,1,4,3,1
24660,Female,disloyal_Customer,21,Eco,3,2,1,3,5,2,1,3,3,0
31919,Female,Loyal_Customer,51,Business,5,4,5,3,3,3,4,3,4,1
36988,Male,Loyal_Customer,33,Business,3,2,3,3,4,4,1,4,3,0
125710,Male,Loyal_Customer,57,Eco,4,4,4,4,5,4,3,4,4,0
64838,Female,disloyal_Customer,37,Eco,1,2,1,1,3,4,2,3,1,0
58884,Male,Loyal_Customer,43,Business,3,5,5,5,5,5,4,5,4,1
76722,Female,disloyal_Customer,39,Business,3,1,3,3,3,4,3,3,3,0
103839,Female,Loyal_Customer,25,Business,4,4,4,4,4,3,4,3,4,0
29260,Male,Loyal_Customer,44,Business,3,3,3,4,4,4,2,4,5,1
15763,Female,Loyal_Customer,62,Business,4,1,2,5,5,5,3,5,4,1
58526,Female,Loyal_Customer,59,Eco,4,4,5,2,3,2,4,2,5,0
51873,Male,disloyal_Customer,25,Eco,2,3,1,2,2,2,5,4,2,0
128104,Female,Loyal_Customer,12,Business,1,3,1,1,5,3,5,5,1,0
73413,Male,disloyal_Customer,79,Eco,2,2,4,2,1,3,5,1,2,0
23506,Male,Loyal_Customer,43,Business,2,4,5,5,5,5,4,5,1,1
91548,Male,disloyal_Customer,38,Business,4,3,4,4,2,3,2,3,4,0
129423,Female,Loyal_Customer,46,Business,5,5,4,4,4,4,5,4,5,1
29875,Female,Loyal_Customer,32,Business,2,2,2,2,2,4,1,3,2,0
81882,Female,Loyal_Customer,15,Business,5,5,5,5,4,5,4,5,5,1
49937,Male,disloyal_Customer,25,Eco,4,2,4,4,2,2,1,2,4,0
42069,Male,Loyal_Customer,26,Eco,4,3,4,4,3,3,1,4,4,0
8418,Male,Loyal_Customer,35,Eco,1,1,1,1,3,3,3,2,1,0
44389,Female,disloyal_Customer,38,Eco,2,4,4,2,2,4,1,3,2,1
42290,Female,Loyal_Customer,38,Business,3,3,4,5,5,5,5,5,4,1
60629,Male,Loyal_Customer,51,Business,4,4,4,4,4,4,4,4,5,1
104997,Male,Loyal_Customer,43,Eco,4,2,2,4,1,2,3,4,4,0
5625,Female,Loyal_Customer,36,Eco,1,4,1,1,2,1,5,4,1,1
114420,Male,Loyal_Customer,59,Business,3,4,4,4,4,4,5,4,5,1
119578,Female,Loyal_Customer,51,Business,2,5,4,5,4,5,3,5,5,1
31154,Female,Loyal_Customer,40,Business,1,5,1,2,2,2,5,2,2,1
41832,Male,disloyal_Customer,45,Eco,3,0,3,3,1,1,3,5,3,1
80133,Male,disloyal_Customer,35,Business,1,5,5,5,4,5,5,3,5,0
2160,Male,disloyal_Customer,22,Business,3,0,3,3,2,4,5,5,3,1
63994,Male,Loyal_Customer,12,Eco,2,2,1,2,3,2,2,3,2,0
59902,Male,Loyal_Customer,19,Business,4,4,4,4,4,4,3,4,4,1
78912,Female,disloyal_Customer,52,Business,2,2,2,2,4,4,3,5,2,1
73403,Female,disloyal_Customer,27,Business,3,2,3,3,5,4,4,4,3,0
31040,Male,Loyal_Customer,33,Business,5,5,5,5,1,1,3,5,5,1
10291,Female,disloyal_Customer,58,Business,3,3,3,3,4,4,3,4,3,1
55582,Male,Loyal_Customer,63,Eco,1,3,2,1,5,5,4,3,1,0
60225,Male,Loyal_Customer,25,Business,3,3,3,3,3,4,1,4,3,0
107274,Male,Loyal_Customer,31,Business,4,4,4,4,4,4,4,4,4,1
43192,Female,Loyal_Customer,27,Eco,4,4,4,4,5,4,2,3,4,1
107524,Female,Loyal_Customer,54,Eco,2,5,4,2,2,2,3,2,5,0
99916,Male,Loyal_Customer,31,Eco,1,2,1,1,4,5,3,5,1,0
32347,Female,disloyal_Customer,20,Eco,2,0,1,2,5,3,1,5,2,1
56627,Female,disloyal_Customer,36,Business,2,4,1,2,5,5,4,4,2,0
87152,Male,disloyal_Customer,26,Business,2,4,2,2,4,5,5,4,2,1
58110,Male,Loyal_Customer,18,Eco,1,1,1,1,3,5,3,4,1,0
4253,Male,Loyal_Customer,41,Eco_Plus,2,2,2,2,3,3,2,3,2,0
61935,Male,Loyal_Customer,39,Business,5,5,5,5,5,5,5,5,5,1
28551,Male,Loyal_Customer,33,Eco,4,2,4,4,4,4,2,3,4,0
82789,Male,Loyal_Customer,60,Eco,3,2,3,3,4,3,2,3,3,0
82136,Male,disloyal_Customer,24,Eco,3,4,4,3,2,3,4,3,3,0
85005,Female,disloyal_Customer,27,Eco,1,3,1,1,1,3,3,4,1,0
63126,Female,Loyal_Customer,46,Business,5,5,4,4,4,4,5,4,5,1
115622,Female,Loyal_Customer,53,Business,1,4,3,1,1,1,1,1,3,0
112121,Male,Loyal_Customer,51,Business,2,4,4,4,4,4,3,4,4,1
119788,Female,Loyal_Customer,32,Business,4,4,4,4,4,4,4,5,4,1
21563,Female,Loyal_Customer,59,Eco_Plus,5,2,3,4,5,4,3,4,5,1
43882,Female,disloyal_Customer,24,Eco,4,4,4,4,3,4,2,4,4,0
98961,Female,disloyal_Customer,22,Eco,3,3,3,3,1,3,4,3,3,0
108482,Female,disloyal_Customer,15,Eco,3,2,3,3,2,3,2,3,3,0
108115,Male,Loyal_Customer,46,Business,3,4,4,4,4,4,5,4,4,1
2873,Male,Loyal_Customer,68,Eco,4,4,4,4,3,5,4,4,4,0
118972,Female,Loyal_Customer,65,Eco,2,5,5,2,1,2,3,2,4,1
17740,Female,Loyal_Customer,23,Business,2,2,2,2,5,3,3,3,2,0
119613,Female,Loyal_Customer,45,Business,5,5,5,4,4,4,5,4,4,1
49283,Male,disloyal_Customer,37,Eco,2,3,2,2,2,4,4,5,2,0
89436,Male,Loyal_Customer,50,Eco,5,2,5,5,5,4,3,5,5,0
7162,Male,Loyal_Customer,49,Business,3,5,5,5,5,4,5,5,3,1
26547,Female,Loyal_Customer,53,Eco,3,5,4,5,3,2,3,5,5,0
42251,Male,disloyal_Customer,48,Eco,5,2,5,5,2,3,3,3,5,0
43502,Male,Loyal_Customer,37,Eco,2,4,4,4,5,4,4,3,4,0
49549,Female,Loyal_Customer,43,Business,5,3,3,4,4,4,1,4,4,1
43930,Male,Loyal_Customer,54,Eco,1,2,2,1,3,4,3,4,1,0
47685,Male,Loyal_Customer,46,Eco,1,1,1,1,5,4,3,4,1,0
122869,Male,Loyal_Customer,30,Business,4,4,4,4,1,4,5,2,4,1
43637,Female,Loyal_Customer,36,Business,3,4,5,5,5,5,4,5,3,1
99759,Female,Loyal_Customer,64,Eco,5,2,2,4,2,4,3,4,3,0
40908,Male,Loyal_Customer,44,Eco,1,4,1,1,4,5,5,2,1,0
80786,Male,Loyal_Customer,40,Business,2,5,4,4,4,4,3,4,5,1
45975,Female,Loyal_Customer,21,Business,1,1,1,1,5,4,4,4,1,0
57359,Female,Loyal_Customer,64,Eco,5,4,5,4,3,4,5,4,5,0
23815,Male,Loyal_Customer,39,Eco,3,1,3,3,5,2,4,2,3,0
74971,Female,Loyal_Customer,43,Eco,2,3,3,4,1,4,3,4,4,0
34988,Female,Loyal_Customer,19,Eco_Plus,1,3,1,1,2,2,2,3,1,0
25806,Male,Loyal_Customer,44,Eco_Plus,4,4,4,4,5,4,2,4,4,1
89609,Female,Loyal_Customer,37,Business,3,5,5,4,4,4,5,4,4,1
53288,Female,disloyal_Customer,25,Eco,4,3,4,4,2,1,4,2,4,0
29600,Male,Loyal_Customer,69,Eco,3,3,3,3,1,4,4,3,3,0
128874,Male,disloyal_Customer,38,Business,4,2,2,5,5,5,2,3,2,0
100386,Male,Loyal_Customer,66,Eco,2,2,2,2,2,5,3,5,2,0
35424,Female,Loyal_Customer,61,Eco,4,4,4,4,0,4,5,4,3,1
29727,Female,Loyal_Customer,34,Eco_Plus,4,3,3,5,4,2,3,3,3,1
26138,Male,Loyal_Customer,23,Business,4,4,4,4,3,2,3,1,4,1
129058,Female,Loyal_Customer,61,Eco,1,3,3,4,0,3,2,4,3,1
79178,Male,Loyal_Customer,46,Business,2,4,4,4,4,4,5,4,5,1
100944,Female,Loyal_Customer,52,Business,5,4,4,4,4,4,4,4,3,1
18597,Female,disloyal_Customer,29,Eco,5,2,5,5,4,3,2,3,5,0
56948,Female,Loyal_Customer,27,Business,4,4,4,3,3,2,4,3,4,0
5524,Male,disloyal_Customer,20,Eco,2,1,2,2,3,5,4,5,2,0
127152,Female,Loyal_Customer,53,Eco,5,2,1,4,1,4,5,4,2,0
128074,Female,Loyal_Customer,56,Business,5,5,5,5,5,5,5,5,5,1
