Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
538,32,0,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales_Executive,4,Single,5396,21703,1,Y,No,12,0
539,50,1,Travel_Frequently,562,Sales,8,2,Technical_Degree,2,Male,50,3,2,Sales_Executive,3,Married,6796,23452,3,Y,Yes,14,1
540,38,0,Travel_Rarely,827,Research_and_Development,1,4,Life_Sciences,2,Female,33,4,2,Healthcare_Representative,4,Single,7625,19383,0,Y,No,13,1
541,27,0,Travel_Rarely,608,Research_and_Development,1,2,Life_Sciences,3,Female,68,3,3,Manufacturing_Director,1,Married,7412,6009,1,Y,No,11,0
542,32,0,Travel_Rarely,1018,Research_and_Development,3,2,Life_Sciences,3,Female,39,3,3,Research_Director,4,Single,11159,19373,3,Y,No,15,7
543,47,0,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales_Executive,1,Single,4960,11825,2,Y,No,12,1
544,40,0,Travel_Frequently,580,Sales,5,4,Life_Sciences,4,Male,48,2,3,Sales_Executive,1,Married,10475,23772,5,Y,Yes,21,1
545,53,0,Travel_Rarely,970,Research_and_Development,7,3,Life_Sciences,3,Male,59,4,4,Research_Director,3,Married,14814,13514,3,Y,No,19,1
546,41,0,Travel_Rarely,427,Human_Resources,10,4,Human_Resources,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,12
547,60,0,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales_Executive,1,Single,5405,11924,8,Y,No,14,2
548,27,0,Travel_Frequently,294,Research_and_Development,10,2,Life_Sciences,4,Male,32,3,3,Manufacturing_Director,1,Divorced,8793,4809,1,Y,No,21,1
549,41,0,Travel_Rarely,314,Human_Resources,1,3,Human_Resources,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,2
550,50,0,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales_Representative,2,Married,3875,9983,7,Y,No,15,2
551,50,0,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales_Representative,2,Married,3875,9983,7,Y,No,15,2
552,28,1,Travel_Rarely,654,Research_and_Development,1,2,Life_Sciences,1,Female,67,1,1,Research_Scientist,2,Single,2216,3872,7,Y,Yes,13,3
553,36,0,Non-Travel,427,Research_and_Development,8,3,Life_Sciences,1,Female,63,4,3,Research_Director,1,Married,11713,20335,9,Y,No,14,0
554,38,0,Travel_Rarely,168,Research_and_Development,1,3,Life_Sciences,3,Female,81,3,3,Manufacturing_Director,3,Single,7861,15397,4,Y,Yes,14,0
555,44,0,Non-Travel,381,Research_and_Development,24,3,Medical,1,Male,49,1,1,Laboratory_Technician,3,Single,3708,2104,2,Y,No,14,1
556,47,0,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales_Executive,3,Divorced,13770,10225,9,Y,Yes,12,11
557,30,0,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales_Executive,4,Divorced,5304,25275,7,Y,No,23,7
558,29,0,Travel_Rarely,1396,Sales,10,3,Life_Sciences,3,Male,99,3,1,Sales_Representative,3,Single,2642,2755,1,Y,No,11,0
559,42,1,Travel_Frequently,933,Research_and_Development,19,3,Medical,3,Male,57,4,1,Research_Scientist,3,Divorced,2759,20366,6,Y,Yes,12,2
560,43,0,Travel_Frequently,775,Sales,15,3,Life_Sciences,4,Male,47,2,2,Sales_Executive,4,Married,6804,23683,3,Y,No,18,2
561,34,0,Travel_Rarely,970,Research_and_Development,8,2,Medical,2,Female,96,3,2,Healthcare_Representative,3,Single,6142,7360,3,Y,No,11,4
562,23,0,Travel_Rarely,650,Research_and_Development,9,1,Medical,2,Male,37,3,1,Laboratory_Technician,1,Married,2500,4344,1,Y,No,14,0
563,39,0,Travel_Rarely,141,Human_Resources,3,3,Human_Resources,3,Female,44,4,2,Human_Resources,2,Married,6389,18767,9,Y,No,15,3
564,56,0,Travel_Rarely,832,Research_and_Development,9,3,Medical,3,Male,81,3,4,Healthcare_Representative,4,Married,11103,20420,7,Y,No,11,1
565,40,0,Travel_Rarely,804,Research_and_Development,2,1,Medical,4,Female,86,2,1,Research_Scientist,4,Single,2342,22929,0,Y,Yes,20,2
566,27,0,Travel_Rarely,975,Research_and_Development,7,3,Medical,4,Female,55,2,2,Healthcare_Representative,1,Single,6811,23398,8,Y,No,19,0
567,29,0,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales_Representative,2,Divorced,2297,17967,1,Y,No,14,2
568,53,0,Travel_Rarely,346,Research_and_Development,6,3,Life_Sciences,4,Male,86,3,2,Laboratory_Technician,4,Single,2450,10919,2,Y,No,17,2
569,35,0,Non-Travel,1225,Research_and_Development,2,4,Life_Sciences,4,Female,61,3,2,Healthcare_Representative,1,Divorced,5093,4761,2,Y,No,11,0
570,32,0,Travel_Frequently,430,Research_and_Development,24,4,Life_Sciences,1,Male,80,3,2,Laboratory_Technician,4,Married,5309,21146,1,Y,No,15,4
571,38,0,Travel_Rarely,268,Research_and_Development,2,5,Medical,4,Male,92,3,1,Research_Scientist,3,Married,3057,20471,6,Y,Yes,13,0
572,34,0,Travel_Rarely,167,Research_and_Development,8,5,Life_Sciences,2,Female,32,3,2,Manufacturing_Director,1,Divorced,5121,4187,3,Y,No,14,0
573,52,0,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,16856,10084,1,Y,No,11,1
574,33,1,Travel_Rarely,527,Research_and_Development,1,4,Other,4,Male,63,3,1,Research_Scientist,4,Single,2686,5207,1,Y,Yes,13,7
575,25,0,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales_Executive,4,Single,6180,22807,1,Y,No,23,1
576,45,0,Travel_Rarely,954,Sales,2,2,Technical_Degree,2,Male,46,1,2,Sales_Representative,3,Single,6632,12388,0,Y,No,13,3
577,23,0,Travel_Rarely,310,Research_and_Development,10,1,Medical,1,Male,79,4,1,Research_Scientist,3,Single,3505,19630,1,Y,No,18,0
578,47,1,Travel_Frequently,719,Sales,27,2,Life_Sciences,2,Female,77,4,2,Sales_Executive,3,Single,6397,10339,4,Y,Yes,12,1
579,34,0,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales_Executive,4,Single,6274,18686,1,Y,No,22,1
580,55,1,Travel_Rarely,725,Research_and_Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Y,Yes,13,1
581,36,0,Non-Travel,1434,Sales,8,4,Life_Sciences,1,Male,76,2,3,Sales_Executive,1,Single,7587,14229,1,Y,No,15,0
582,52,0,Non-Travel,715,Research_and_Development,19,4,Medical,4,Male,41,3,1,Research_Scientist,4,Married,4258,26589,0,Y,No,18,1
583,26,0,Travel_Frequently,575,Research_and_Development,1,2,Life_Sciences,1,Female,71,1,1,Laboratory_Technician,4,Divorced,4364,5288,3,Y,No,14,2
584,29,0,Travel_Rarely,657,Research_and_Development,27,3,Medical,2,Female,66,3,2,Healthcare_Representative,3,Married,4335,25549,4,Y,No,12,1
585,26,1,Travel_Rarely,1146,Sales,8,3,Technical_Degree,4,Male,38,2,2,Sales_Executive,1,Single,5326,3064,6,Y,No,17,1
586,34,0,Travel_Rarely,182,Research_and_Development,1,4,Life_Sciences,2,Female,72,4,1,Research_Scientist,4,Single,3280,13551,2,Y,No,16,1
587,54,0,Travel_Rarely,376,Research_and_Development,19,4,Medical,4,Female,95,3,2,Manufacturing_Director,1,Divorced,5485,22670,9,Y,Yes,11,1
588,27,0,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales_Executive,4,Married,4342,24008,0,Y,No,19,1
589,37,0,Travel_Rarely,571,Research_and_Development,10,1,Life_Sciences,4,Female,82,3,1,Research_Scientist,1,Divorced,2782,19905,0,Y,Yes,13,4
590,38,0,Travel_Frequently,240,Research_and_Development,2,4,Life_Sciences,1,Female,75,4,2,Manufacturing_Director,1,Single,5980,26085,6,Y,Yes,12,4
591,34,0,Travel_Rarely,121,Research_and_Development,2,4,Medical,3,Female,86,2,1,Research_Scientist,1,Single,4381,7530,1,Y,No,11,1
592,35,0,Travel_Rarely,384,Sales,8,4,Life_Sciences,1,Female,72,3,1,Sales_Representative,4,Married,2572,20317,1,Y,No,16,0
593,30,0,Travel_Rarely,921,Research_and_Development,1,3,Life_Sciences,4,Male,38,1,1,Laboratory_Technician,3,Married,3833,24375,3,Y,No,21,0
594,40,0,Travel_Frequently,791,Research_and_Development,2,2,Medical,3,Female,38,4,2,Healthcare_Representative,2,Married,4244,9931,1,Y,No,24,3
595,34,0,Travel_Rarely,1111,Sales,8,2,Life_Sciences,3,Female,93,3,2,Sales_Executive,1,Married,6500,13305,5,Y,No,17,1
596,42,0,Travel_Frequently,570,Research_and_Development,8,3,Life_Sciences,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,14
597,23,1,Travel_Rarely,1243,Research_and_Development,6,3,Life_Sciences,3,Male,63,4,1,Laboratory_Technician,1,Married,1601,3445,1,Y,Yes,21,0
598,24,0,Non-Travel,1092,Research_and_Development,9,3,Life_Sciences,3,Male,60,2,1,Laboratory_Technician,2,Divorced,2694,26551,1,Y,No,11,0
599,52,0,Travel_Rarely,1325,Research_and_Development,11,4,Life_Sciences,4,Female,82,3,2,Laboratory_Technician,3,Married,3149,21821,8,Y,No,20,1
600,50,0,Travel_Rarely,691,Research_and_Development,2,3,Medical,3,Male,64,3,4,Research_Director,3,Married,17639,6881,5,Y,No,16,0
601,29,1,Travel_Rarely,805,Research_and_Development,1,2,Life_Sciences,2,Female,36,2,1,Laboratory_Technician,1,Married,2319,6689,1,Y,Yes,11,0
602,33,0,Travel_Rarely,213,Research_and_Development,7,3,Medical,3,Male,49,3,3,Research_Director,3,Married,11691,25995,0,Y,No,11,3
603,33,1,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales_Executive,1,Single,5324,26507,5,Y,No,15,0
604,47,0,Travel_Rarely,202,Research_and_Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3
605,36,0,Travel_Rarely,676,Research_and_Development,1,3,Other,3,Female,35,3,2,Manufacturing_Director,2,Married,5228,23361,0,Y,No,15,0
606,29,0,Travel_Rarely,1252,Research_and_Development,23,2,Life_Sciences,3,Male,81,4,1,Research_Scientist,3,Married,2700,23779,1,Y,No,24,0
607,58,1,Travel_Rarely,286,Research_and_Development,2,4,Life_Sciences,4,Male,31,3,5,Research_Director,2,Single,19246,25761,7,Y,Yes,12,13
608,35,0,Travel_Rarely,1258,Research_and_Development,1,4,Life_Sciences,4,Female,40,4,1,Research_Scientist,3,Single,2506,13301,3,Y,No,13,2
609,42,0,Travel_Rarely,932,Research_and_Development,1,2,Life_Sciences,4,Female,43,2,2,Manufacturing_Director,4,Married,6062,4051,9,Y,Yes,13,0
610,28,1,Travel_Rarely,890,Research_and_Development,2,4,Medical,3,Male,46,3,1,Research_Scientist,3,Single,4382,16374,6,Y,No,17,2
611,36,0,Travel_Rarely,1041,Human_Resources,13,3,Human_Resources,3,Male,36,3,1,Human_Resources,2,Married,2143,25527,4,Y,No,13,0
612,36,0,Travel_Rarely,1041,Human_Resources,13,3,Human_Resources,3,Male,36,3,1,Human_Resources,2,Married,2143,25527,4,Y,No,13,0
613,32,0,Travel_Rarely,859,Research_and_Development,4,3,Life_Sciences,3,Female,98,2,2,Manufacturing_Director,3,Married,6162,19124,1,Y,No,12,6
614,40,0,Travel_Frequently,720,Research_and_Development,16,4,Medical,1,Male,51,2,2,Laboratory_Technician,3,Single,5094,11983,6,Y,No,14,0
615,30,0,Travel_Rarely,946,Research_and_Development,2,3,Medical,3,Female,52,2,2,Manufacturing_Director,4,Single,6877,20234,5,Y,Yes,24,0
616,45,0,Travel_Rarely,252,Research_and_Development,2,3,Life_Sciences,2,Female,95,2,1,Research_Scientist,3,Single,2274,6153,1,Y,No,14,0
617,42,0,Travel_Rarely,933,Research_and_Development,29,3,Life_Sciences,2,Male,98,3,2,Manufacturing_Director,2,Married,4434,11806,1,Y,No,13,7
618,38,0,Travel_Frequently,471,Research_and_Development,12,3,Life_Sciences,1,Male,45,2,2,Healthcare_Representative,1,Divorced,6288,4284,2,Y,No,15,1
619,34,0,Travel_Frequently,702,Research_and_Development,16,4,Life_Sciences,3,Female,100,2,1,Research_Scientist,4,Single,2553,8306,1,Y,No,16,1
620,49,1,Travel_Rarely,1184,Sales,11,3,Marketing,3,Female,43,3,3,Sales_Executive,4,Married,7654,5860,1,Y,No,18,7
621,55,1,Travel_Rarely,436,Sales,2,1,Medical,3,Male,37,3,2,Sales_Executive,4,Single,5160,21519,4,Y,No,16,7
622,43,0,Travel_Rarely,589,Research_and_Development,14,2,Life_Sciences,2,Male,94,3,4,Research_Director,1,Married,17159,5200,6,Y,No,24,1
623,27,0,Travel_Rarely,269,Research_and_Development,5,1,Technical_Degree,3,Male,42,2,3,Research_Director,4,Divorced,12808,8842,1,Y,Yes,16,0
624,27,0,Travel_Rarely,269,Research_and_Development,5,1,Technical_Degree,3,Male,42,2,3,Research_Director,4,Divorced,12808,8842,1,Y,Yes,16,0
625,27,0,Travel_Rarely,269,Research_and_Development,5,1,Technical_Degree,3,Male,42,2,3,Research_Director,4,Divorced,12808,8842,1,Y,Yes,16,0
626,35,0,Travel_Rarely,950,Research_and_Development,7,3,Other,3,Male,59,3,3,Manufacturing_Director,3,Single,10221,18869,3,Y,No,21,1
627,28,0,Travel_Rarely,760,Sales,2,4,Marketing,2,Female,81,3,2,Sales_Executive,2,Married,4779,3698,1,Y,Yes,20,7
628,34,0,Travel_Rarely,829,Human_Resources,3,2,Human_Resources,3,Male,88,3,1,Human_Resources,4,Married,3737,2243,0,Y,No,19,0
629,26,1,Travel_Frequently,887,Research_and_Development,5,2,Medical,3,Female,88,2,1,Research_Scientist,3,Married,2366,20898,1,Y,Yes,14,1
630,27,0,Non-Travel,443,Research_and_Development,3,3,Medical,4,Male,50,3,1,Research_Scientist,4,Married,1706,16571,1,Y,No,11,0
631,51,0,Travel_Rarely,1318,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,4
632,44,0,Travel_Rarely,625,Research_and_Development,4,3,Medical,4,Male,50,3,2,Healthcare_Representative,2,Single,5933,5197,9,Y,No,12,2
633,25,0,Travel_Rarely,180,Research_and_Development,2,1,Medical,1,Male,65,4,1,Research_Scientist,1,Single,3424,21632,7,Y,No,13,0
634,33,0,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales_Executive,1,Divorced,4037,21816,1,Y,No,22,0
635,35,0,Travel_Rarely,1343,Research_and_Development,27,1,Medical,3,Female,53,2,1,Research_Scientist,1,Single,2559,17852,1,Y,No,11,1
636,36,0,Travel_Rarely,928,Sales,1,2,Life_Sciences,2,Male,56,3,2,Sales_Executive,4,Married,6201,2823,1,Y,Yes,14,4
637,32,0,Travel_Rarely,117,Sales,13,4,Life_Sciences,2,Male,73,3,2,Sales_Executive,4,Divorced,4403,9250,2,Y,No,11,0
638,30,0,Travel_Frequently,1012,Research_and_Development,5,4,Life_Sciences,2,Male,75,2,1,Research_Scientist,4,Divorced,3761,2373,9,Y,No,12,0
639,53,0,Travel_Rarely,661,Sales,7,2,Marketing,1,Female,78,2,3,Sales_Executive,4,Married,10934,20715,7,Y,Yes,18,0
640,45,0,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales_Executive,1,Divorced,10761,19239,4,Y,Yes,12,0
641,32,0,Travel_Rarely,638,Research_and_Development,8,2,Medical,3,Female,91,4,2,Research_Scientist,3,Married,5175,22162,5,Y,No,12,1
642,52,0,Travel_Frequently,890,Research_and_Development,25,4,Medical,3,Female,81,2,4,Manufacturing_Director,4,Married,13826,19028,3,Y,No,22,0
643,37,0,Travel_Rarely,342,Sales,16,4,Marketing,4,Male,66,2,2,Sales_Executive,3,Divorced,6334,24558,4,Y,No,19,0
644,28,0,Travel_Rarely,1169,Human_Resources,8,2,Medical,2,Male,63,2,1,Human_Resources,4,Divorced,4936,23965,1,Y,No,13,0
645,22,0,Travel_Rarely,1230,Research_and_Development,1,2,Life_Sciences,4,Male,33,2,2,Manufacturing_Director,4,Married,4775,19146,6,Y,No,22,2
646,44,0,Travel_Rarely,986,Research_and_Development,8,4,Life_Sciences,1,Male,62,4,1,Laboratory_Technician,4,Married,2818,5044,2,Y,Yes,24,0
647,42,0,Travel_Frequently,1271,Research_and_Development,2,1,Medical,2,Male,35,3,1,Research_Scientist,4,Single,2515,9068,5,Y,Yes,14,2
648,36,0,Travel_Rarely,1278,Human_Resources,8,3,Life_Sciences,1,Male,77,2,1,Human_Resources,1,Married,2342,8635,0,Y,No,21,0
649,25,0,Travel_Rarely,141,Sales,3,1,Other,3,Male,98,3,2,Sales_Executive,1,Married,4194,14363,1,Y,Yes,18,0
650,35,0,Travel_Rarely,607,Research_and_Development,9,3,Life_Sciences,4,Female,66,2,3,Manufacturing_Director,3,Married,10685,23457,1,Y,Yes,20,5
651,35,1,Travel_Frequently,130,Research_and_Development,25,4,Life_Sciences,4,Female,96,3,1,Research_Scientist,2,Divorced,2022,16612,1,Y,Yes,19,7
652,32,0,Non-Travel,300,Research_and_Development,1,3,Life_Sciences,4,Male,61,3,1,Laboratory_Technician,4,Divorced,2314,9148,0,Y,No,12,0
653,25,0,Travel_Rarely,583,Sales,4,1,Marketing,3,Male,87,2,2,Sales_Executive,1,Married,4256,18154,1,Y,No,12,0
654,49,0,Travel_Rarely,1418,Research_and_Development,1,3,Technical_Degree,3,Female,36,3,1,Research_Scientist,1,Married,3580,10554,2,Y,No,16,0
655,24,0,Non-Travel,1269,Research_and_Development,4,1,Life_Sciences,1,Male,46,2,1,Laboratory_Technician,4,Married,3162,10778,0,Y,No,17,3
656,32,0,Travel_Frequently,379,Sales,5,2,Life_Sciences,2,Male,48,3,2,Sales_Executive,2,Married,6524,8891,1,Y,No,14,5
657,38,0,Travel_Rarely,395,Sales,9,3,Marketing,2,Male,98,2,1,Sales_Representative,2,Married,2899,12102,0,Y,No,19,1
658,42,0,Travel_Rarely,1265,Research_and_Development,3,3,Life_Sciences,3,Female,95,4,2,Laboratory_Technician,4,Married,5231,23726,2,Y,Yes,13,1
659,31,0,Travel_Rarely,1222,Research_and_Development,11,4,Life_Sciences,4,Male,48,3,1,Research_Scientist,4,Married,2356,14871,3,Y,Yes,19,0
660,29,1,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales_Representative,3,Divorced,2800,23522,6,Y,Yes,19,0
661,53,0,Travel_Rarely,868,Sales,8,3,Marketing,1,Male,73,3,4,Sales_Executive,4,Married,11836,22789,5,Y,No,14,2
662,35,0,Travel_Rarely,672,Research_and_Development,25,3,Technical_Degree,4,Male,78,2,3,Manufacturing_Director,2,Married,10903,9129,3,Y,No,16,4
663,37,0,Travel_Frequently,1231,Sales,21,2,Medical,3,Female,54,3,1,Sales_Representative,4,Married,2973,21222,5,Y,No,15,0
664,53,0,Travel_Rarely,102,Research_and_Development,23,4,Life_Sciences,4,Female,72,3,4,Research_Director,4,Single,14275,20206,6,Y,No,18,3
665,43,0,Travel_Frequently,422,Research_and_Development,1,3,Life_Sciences,4,Female,33,3,2,Healthcare_Representative,4,Married,5562,21782,4,Y,No,13,2
666,47,0,Travel_Rarely,249,Sales,2,2,Marketing,3,Female,35,3,2,Sales_Executive,4,Married,4537,17783,0,Y,Yes,22,7
667,37,0,Non-Travel,1252,Sales,19,2,Medical,1,Male,32,3,3,Sales_Executive,2,Single,7642,4814,1,Y,Yes,13,0
668,50,0,Non-Travel,881,Research_and_Development,2,4,Life_Sciences,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,14
669,39,0,Travel_Rarely,1383,Human_Resources,2,3,Life_Sciences,4,Female,42,2,2,Human_Resources,4,Married,5204,7790,8,Y,No,11,0
670,33,0,Travel_Rarely,1075,Human_Resources,3,2,Human_Resources,4,Male,57,3,1,Human_Resources,2,Divorced,2277,22650,3,Y,Yes,11,0
671,32,1,Travel_Rarely,374,Research_and_Development,25,4,Life_Sciences,1,Male,87,3,1,Laboratory_Technician,4,Single,2795,18016,1,Y,Yes,24,0
672,29,0,Travel_Rarely,1086,Research_and_Development,7,1,Medical,1,Female,62,2,1,Laboratory_Technician,4,Divorced,2532,6054,6,Y,No,14,0
673,44,0,Travel_Rarely,661,Research_and_Development,9,2,Life_Sciences,2,Male,61,3,1,Research_Scientist,1,Married,2559,7508,1,Y,Yes,13,7
674,28,0,Travel_Rarely,821,Sales,5,4,Medical,1,Male,98,3,2,Sales_Executive,4,Single,4908,24252,1,Y,No,14,0
675,58,1,Travel_Frequently,781,Research_and_Development,2,1,Life_Sciences,4,Male,57,2,1,Laboratory_Technician,4,Divorced,2380,13384,9,Y,Yes,14,0
676,43,0,Travel_Rarely,177,Research_and_Development,8,3,Life_Sciences,1,Female,55,3,2,Manufacturing_Director,2,Divorced,4765,23814,4,Y,No,21,0
677,20,1,Travel_Rarely,500,Sales,2,3,Medical,3,Female,49,2,1,Sales_Representative,3,Single,2044,22052,1,Y,No,13,0
678,21,1,Travel_Rarely,1427,Research_and_Development,18,1,Other,4,Female,65,3,1,Research_Scientist,4,Single,2693,8870,1,Y,No,19,0
679,36,0,Travel_Rarely,1425,Research_and_Development,14,1,Life_Sciences,3,Male,68,3,2,Healthcare_Representative,4,Married,6586,4821,0,Y,Yes,17,4
680,47,0,Travel_Rarely,1454,Sales,2,4,Life_Sciences,4,Female,65,2,1,Sales_Representative,4,Single,3294,13137,1,Y,Yes,18,1
681,22,1,Travel_Rarely,617,Research_and_Development,3,1,Life_Sciences,2,Female,34,3,2,Manufacturing_Director,3,Married,4171,10022,0,Y,Yes,19,0
682,41,1,Travel_Rarely,1085,Research_and_Development,2,4,Life_Sciences,2,Female,57,1,1,Laboratory_Technician,4,Divorced,2778,17725,4,Y,Yes,13,1
683,28,0,Travel_Rarely,995,Research_and_Development,9,3,Medical,3,Female,77,3,1,Research_Scientist,3,Divorced,2377,9834,5,Y,No,18,2
684,39,1,Travel_Rarely,1122,Research_and_Development,6,3,Medical,4,Male,70,3,1,Laboratory_Technician,1,Married,2404,4303,7,Y,Yes,21,2
685,27,0,Travel_Rarely,618,Research_and_Development,4,3,Life_Sciences,2,Female,76,3,1,Research_Scientist,3,Single,2318,17808,1,Y,No,19,0
686,34,0,Travel_Rarely,546,Research_and_Development,10,3,Life_Sciences,2,Male,83,3,1,Laboratory_Technician,2,Divorced,2008,6896,1,Y,No,14,1
687,42,0,Travel_Rarely,462,Sales,14,2,Medical,3,Female,68,2,2,Sales_Executive,3,Single,6244,7824,7,Y,No,17,0
688,33,0,Travel_Rarely,1198,Research_and_Development,1,4,Other,3,Male,100,2,1,Research_Scientist,1,Single,2799,3339,3,Y,Yes,11,0
689,58,0,Travel_Rarely,1272,Research_and_Development,5,3,Technical_Degree,3,Female,37,2,3,Healthcare_Representative,2,Divorced,10552,9255,2,Y,Yes,13,0
690,31,0,Travel_Rarely,154,Sales,7,4,Life_Sciences,2,Male,41,2,1,Sales_Representative,3,Married,2329,11737,3,Y,No,15,5
691,35,0,Travel_Rarely,1137,Research_and_Development,21,1,Life_Sciences,4,Female,51,3,2,Healthcare_Representative,4,Married,4014,19170,1,Y,Yes,25,0
692,49,0,Travel_Rarely,527,Research_and_Development,8,2,Other,1,Female,51,3,3,Laboratory_Technician,2,Married,7403,22477,4,Y,No,11,1
693,48,0,Travel_Rarely,1469,Research_and_Development,20,4,Medical,4,Male,51,3,1,Research_Scientist,3,Married,2259,5543,4,Y,No,17,0
694,31,0,Non-Travel,1188,Sales,20,2,Marketing,4,Female,45,3,2,Sales_Executive,3,Married,6932,24406,1,Y,No,13,0
695,36,0,Travel_Rarely,188,Research_and_Development,7,4,Other,2,Male,65,3,1,Research_Scientist,4,Single,4678,23293,2,Y,No,18,0
696,38,0,Travel_Rarely,1333,Research_and_Development,1,3,Technical_Degree,4,Female,80,3,3,Research_Director,1,Married,13582,16292,1,Y,No,13,5
697,32,0,Non-Travel,1184,Research_and_Development,1,3,Life_Sciences,3,Female,70,2,1,Laboratory_Technician,2,Married,2332,3974,6,Y,No,20,0
698,25,1,Travel_Rarely,867,Sales,19,2,Marketing,3,Male,36,2,1,Sales_Representative,2,Married,2413,18798,1,Y,Yes,18,0
699,40,0,Travel_Rarely,658,Sales,10,4,Marketing,1,Male,67,2,3,Sales_Executive,2,Divorced,9705,20652,2,Y,No,12,0
700,26,0,Travel_Frequently,1283,Sales,1,3,Medical,3,Male,52,2,2,Sales_Executive,1,Single,4294,11148,1,Y,No,12,0
701,41,0,Travel_Rarely,263,Research_and_Development,6,3,Medical,4,Male,59,3,1,Laboratory_Technician,1,Single,4721,3119,2,Y,Yes,13,2
702,36,0,Travel_Rarely,938,Research_and_Development,2,4,Medical,3,Male,79,3,1,Laboratory_Technician,3,Single,2519,12287,4,Y,No,21,3
703,19,1,Travel_Rarely,419,Sales,21,3,Other,4,Male,37,2,1,Sales_Representative,2,Single,2121,9947,1,Y,Yes,13,0
704,20,1,Travel_Rarely,129,Research_and_Development,4,3,Technical_Degree,1,Male,84,3,1,Laboratory_Technician,1,Single,2973,13008,1,Y,No,19,0
705,31,0,Travel_Rarely,616,Research_and_Development,12,3,Medical,4,Female,41,3,2,Healthcare_Representative,4,Married,5855,17369,0,Y,Yes,11,8
706,40,0,Travel_Frequently,1469,Research_and_Development,9,4,Medical,4,Male,35,3,1,Research_Scientist,2,Divorced,3617,25063,8,Y,Yes,14,0
