Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
6847,342,15,6,2,1.5,Yes,120,No,530
146073,350,15,6,2,1.5,No,120,No,301
91086,2,15,4,1,1.5,Yes,40,No,290
81441,213,15,5,2,2,Yes,120,Yes,465
260147,86,15,4,2,2.4,Yes,120,No,420
68765,388,15,6,4,1.5,Yes,80,No,610
143075,38,15,4,1,2.4,Yes,120,No,415
164680,360,15,6,2,2,Yes,300,No,
267642,705,17,5,4,2.4,Yes,40,Yes,690
81761,656,17,5,2,2,No,300,No,605
37730,338,15,6,2,1.5,Yes,40,No,430
282,211,15,5,2,2,Yes,80,Yes,505
271220,572,17,4,4,2.4,No,80,No,640
186939,253,15,5,4,1.5,No,120,Yes,580
100179,239,15,5,2,2.4,No,300,Yes,580
114326,862,17,6,4,2.4,No,120,No,760
234134,107,15,4,4,1.5,No,80,Yes,540
212354,441,17,4,1,1.5,No,40,Yes,430
277308,781,17,6,2,1.5,No,120,Yes,600
245544,225,15,5,2,2.4,Yes,40,Yes,440
98793,305,15,6,1,2,Yes,40,Yes,465
49803,43,15,4,1,2.4,No,80,Yes,440
48214,626,17,5,2,1.5,Yes,40,No,490
130997,160,15,5,1,1.5,No,300,No,405
114599,815,17,6,2,2.4,No,300,Yes,750
82134,337,15,6,2,1.5,Yes,40,Yes,460
99330,304,15,6,1,1.5,No,300,No,490
61595,338,15,6,2,1.5,Yes,40,No,294
26157,312,15,6,1,2,Yes,300,No,550
70329,126,15,4,4,2,No,120,No,
157800,160,15,5,1,1.5,No,300,No,400
292808,430,15,6,4,2.4,No,120,No,660
18247,310,15,6,1,2,Yes,120,No,495
46030,336,15,6,1,2.4,No,300,No,399
245196,297,15,6,1,1.5,No,40,Yes,400
40708,320,15,6,1,2,No,300,No,520
119983,579,17,5,1,1.5,Yes,80,Yes,520
74884,320,15,6,1,2,No,300,No,515
73358,207,15,5,2,1.5,No,300,Yes,480
119486,302,15,6,1,1.5,No,120,No,425
96020,532,17,4,4,1.5,Yes,80,No,610
184254,100,15,4,4,1.5,Yes,80,No,510
201230,91,15,4,2,2.4,No,80,Yes,450
281389,638,17,5,2,1.5,No,120,No,470
140769,220,15,5,2,2,No,80,No,365
230008,570,17,4,4,2.4,No,40,No,600
183673,855,17,6,4,2.4,Yes,300,Yes,890
116361,160,15,5,1,1.5,No,300,No,405
259963,282,15,5,4,2.4,No,40,No,520
149744,189,15,5,1,2.4,No,120,Yes,465
20713,68,15,4,2,2,Yes,80,No,
182776,659,17,5,2,2.4,Yes,80,Yes,413
111050,418,15,6,4,2.4,Yes,40,No,620
205043,321,15,6,1,2.4,Yes,40,Yes,500
82642,313,15,6,1,2,No,40,Yes,445
260319,106,15,4,4,1.5,No,40,No,450
172789,840,17,6,4,2,Yes,300,No,
197063,353,15,6,2,2,Yes,40,Yes,455
42550,473,17,4,1,2.4,No,40,Yes,500
47942,109,15,4,4,1.5,No,120,Yes,560
78633,801,17,6,2,2.4,Yes,40,Yes,660
129344,309,15,6,1,2,Yes,120,Yes,520
101722,618,17,5,1,2.4,No,40,No,465
30943,72,15,4,2,2,Yes,300,No,485
57134,106,15,4,4,1.5,No,40,No,450
128592,42,15,4,1,2.4,No,40,No,340
105855,531,17,4,4,1.5,Yes,80,Yes,660
286018,120,15,4,4,2,Yes,300,No,
227333,328,15,6,1,2.4,Yes,300,No,565
199829,95,15,4,2,2.4,No,300,Yes,530
34857,224,15,5,2,2,No,300,No,475
273788,495,17,4,2,1.5,No,300,Yes,392
122606,225,15,5,2,2.4,Yes,40,Yes,470
18088,344,15,6,2,1.5,Yes,300,No,570
95496,465,17,4,1,2.4,Yes,40,Yes,515
84300,641,17,5,2,2,Yes,40,Yes,555
68991,404,15,6,4,2,Yes,80,No,635
68160,347,15,6,2,1.5,No,80,Yes,490
94781,208,15,5,2,1.5,No,300,No,430
49562,330,15,6,1,2.4,No,40,No,450
118279,860,17,6,4,2.4,No,80,No,740
192033,514,17,4,2,2.4,Yes,40,No,480
15459,341,15,6,2,1.5,Yes,120,Yes,570
259320,608,17,5,1,2,No,300,No,535
98753,518,17,4,2,2.4,Yes,120,No,570
293214,91,15,4,2,2.4,No,80,Yes,301
99777,382,15,6,2,2.4,No,120,No,550
33304,26,15,4,1,2,No,40,No,305
43456,428,15,6,4,2.4,No,80,No,448
281717,557,17,4,4,2,No,120,Yes,685
239103,23,15,4,1,2,Yes,300,Yes,465
13527,30,15,4,1,2,No,120,No,380
277756,508,17,4,2,2,No,80,No,455
132874,52,15,4,2,1.5,Yes,80,No,340
71364,304,15,6,1,1.5,No,300,No,495
137148,500,17,4,2,2,Yes,80,No,515
225027,369,15,6,2,2.4,Yes,40,Yes,520
264205,61,15,4,2,1.5,No,120,Yes,350
196497,274,15,5,4,2.4,Yes,40,No,540
150617,244,15,5,4,1.5,Yes,80,No,530
273822,648,17,5,2,2,Yes,300,No,
92544,24,15,4,1,2,Yes,300,No,435
22143,171,15,5,1,2,No,80,Yes,
201505,368,15,6,2,2,No,300,No,505
115915,832,17,6,4,1.5,No,300,No,770
194672,106,15,4,4,1.5,No,40,No,450
177613,208,15,5,2,1.5,No,300,No,287
69555,690,17,5,4,2,Yes,40,No,615
204956,524,17,4,2,2.4,No,80,No,500
249500,335,15,6,1,2.4,No,300,Yes,590
200278,101,15,4,4,1.5,Yes,120,Yes,580
233511,319,15,6,1,2,No,300,Yes,545
155845,211,15,5,2,2,Yes,80,Yes,425
61252,73,15,4,2,2,No,40,Yes,375
99325,628,17,5,2,1.5,Yes,80,No,520
228557,778,17,6,2,1.5,No,40,No,500
91196,151,15,5,1,1.5,Yes,300,Yes,480
255892,587,17,5,1,1.5,No,80,Yes,480
276134,53,15,4,2,1.5,Yes,120,Yes,370
43401,823,17,6,4,1.5,Yes,300,Yes,840
5660,195,15,5,2,1.5,Yes,80,Yes,480
14844,79,15,4,2,2,No,300,Yes,535
4184,214,15,5,2,2,Yes,120,No,475
125747,40,15,4,1,2.4,Yes,300,No,480
30751,148,15,5,1,1.5,Yes,80,No,365
227762,39,15,4,1,2.4,Yes,300,Yes,515
27251,30,15,4,1,2,No,120,No,370
218361,566,17,4,4,2.4,Yes,120,No,680
126772,674,17,5,4,1.5,Yes,40,No,590
30256,317,15,6,1,2,No,120,Yes,520
140075,124,15,4,4,2,No,80,No,515
202577,261,15,5,4,2,Yes,120,Yes,625
36856,79,15,4,2,2,No,300,Yes,505
77651,498,17,4,2,2,Yes,40,No,485
86057,43,15,4,1,2.4,No,80,Yes,435
45573,151,15,5,1,1.5,Yes,300,Yes,485
66184,254,15,5,4,1.5,No,120,No,371
225706,299,15,6,1,1.5,No,80,Yes,440
75329,745,17,6,1,2,No,40,Yes,570
137091,570,17,4,4,2.4,No,40,No,600
191667,657,17,5,2,2.4,Yes,40,Yes,550
166674,482,17,4,2,1.5,Yes,40,No,440
47646,786,17,6,2,2,Yes,40,No,595
153135,534,17,4,4,1.5,Yes,120,No,441
150709,388,15,6,4,1.5,Yes,80,No,610
131965,508,17,4,2,2,No,80,No,495
74152,347,15,6,2,1.5,No,80,Yes,480
225205,557,17,4,4,2,No,120,Yes,685
78512,98,15,4,4,1.5,Yes,40,No,470
8033,357,15,6,2,2,Yes,120,Yes,595
143540,253,15,5,4,1.5,No,120,Yes,580
129400,327,15,6,1,2.4,Yes,300,Yes,630
192985,83,15,4,2,2.4,Yes,80,Yes,470
228094,733,17,6,1,1.5,No,120,Yes,585
10576,203,15,5,2,1.5,No,80,Yes,450
257906,25,15,4,1,2,No,40,Yes,320
214487,466,17,4,1,2.4,Yes,40,No,450
255307,471,17,4,1,2.4,Yes,300,Yes,427
194603,862,17,6,4,2.4,No,120,No,760
191490,49,15,4,2,1.5,Yes,40,Yes,330
191628,795,17,6,2,2,No,80,Yes,625
9922,310,15,6,1,2,Yes,120,No,500
283066,854,17,6,4,2.4,Yes,120,No,780
189485,108,15,4,4,1.5,No,80,No,490
246903,327,15,6,1,2.4,Yes,300,Yes,615
141116,313,15,6,1,2,No,40,Yes,440
226044,233,15,5,2,2.4,No,40,Yes,420
16645,356,15,6,2,2,Yes,80,No,515
13002,356,15,6,2,2,Yes,80,No,525
169676,44,15,4,1,2.4,No,80,No,
86340,480,17,4,1,2.4,No,300,No,565
66041,776,17,6,2,1.5,Yes,300,No,483
109671,347,15,6,2,1.5,No,80,Yes,470
89770,300,15,6,1,1.5,No,80,No,410
181291,22,15,4,1,2,Yes,120,No,365
297423,729,17,6,1,1.5,No,40,Yes,520
295741,268,15,5,4,2,No,80,No,535
87022,433,17,4,1,1.5,Yes,40,Yes,465
228525,393,15,6,4,1.5,No,40,Yes,600
128400,81,15,4,2,2.4,Yes,40,Yes,450
296097,653,17,5,2,2,No,120,Yes,545
38779,347,15,6,2,1.5,No,80,Yes,500
123835,347,15,6,2,1.5,No,80,Yes,470
207848,440,17,4,1,1.5,Yes,300,No,520
284537,274,15,5,4,2.4,Yes,40,No,540
196981,651,17,5,2,2,No,80,Yes,545
4262,222,15,5,2,2,No,120,No,455
203426,410,15,6,4,2,No,40,No,575
35975,148,15,5,1,1.5,Yes,80,No,360
263523,642,17,5,2,2,Yes,40,No,
209779,72,15,4,2,2,Yes,300,No,425
276213,120,15,4,4,2,Yes,300,No,615
130878,63,15,4,2,1.5,No,300,Yes,450
229382,349,15,6,2,1.5,No,120,Yes,460
49572,450,17,4,1,2,Yes,40,No,445
19967,340,15,6,2,1.5,Yes,80,No,490
208066,580,17,5,1,1.5,Yes,80,No,460
26346,296,15,6,1,1.5,Yes,300,No,525
229194,483,17,4,2,1.5,Yes,80,Yes,510
187013,309,15,6,1,2,Yes,120,Yes,510
17423,27,15,4,1,2,No,80,Yes,405
147640,734,17,6,1,1.5,No,120,No,545
9058,314,15,6,1,2,No,40,No,420
219283,134,15,4,4,2.4,Yes,120,No,580
132738,293,15,6,1,1.5,Yes,120,Yes,495
124778,490,17,4,2,1.5,No,40,No,430
266326,360,15,6,2,2,Yes,300,No,505
132059,1,15,4,1,1.5,Yes,40,Yes,335
38557,165,15,5,1,2,Yes,120,Yes,455
215187,239,15,5,2,2.4,No,300,Yes,550
203685,696,17,5,4,2,Yes,300,No,735
141775,518,17,4,2,2.4,Yes,120,No,550
10067,3,15,4,1,1.5,Yes,80,Yes,405
158464,727,17,6,1,1.5,Yes,300,Yes,675
39390,368,15,6,2,2,No,300,No,
33302,20,15,4,1,2,Yes,80,No,365
208873,305,15,6,1,2,Yes,40,Yes,450
248532,156,15,5,1,1.5,No,80,No,310
144069,184,15,5,1,2.4,Yes,300,No,
73954,471,17,4,1,2.4,Yes,300,Yes,635
37550,223,15,5,2,2,No,300,Yes,525
121313,629,17,5,2,1.5,Yes,120,Yes,580
279983,642,17,5,2,2,Yes,40,No,455
223090,244,15,5,4,1.5,Yes,80,No,530
140049,225,15,5,2,2.4,Yes,40,Yes,470
42384,328,15,6,1,2.4,Yes,300,No,590
25281,2,15,4,1,1.5,Yes,40,No,305
289781,594,17,5,1,2,Yes,40,No,
74683,834,17,6,4,2,Yes,40,No,695
240587,194,15,5,2,1.5,Yes,40,No,290
151369,47,15,4,1,2.4,No,300,Yes,
224132,353,15,6,2,2,Yes,40,Yes,445
89523,467,17,4,1,2.4,Yes,80,Yes,555
256251,291,15,6,1,1.5,Yes,80,Yes,
258817,208,15,5,2,1.5,No,300,No,380
194310,107,15,4,4,1.5,No,80,Yes,540
91480,47,15,4,1,2.4,No,300,Yes,515
288478,152,15,5,1,1.5,Yes,300,No,405
155720,18,15,4,1,2,Yes,40,No,305
115754,121,15,4,4,2,No,40,Yes,525
195487,363,15,6,2,2,No,80,Yes,475
84457,453,17,4,1,2,Yes,120,Yes,550
114485,268,15,5,4,2,No,80,No,535
254019,77,15,4,2,2,No,120,Yes,375
293115,418,15,6,4,2.4,Yes,40,No,620
168071,168,15,5,1,2,Yes,300,No,445
135738,674,17,5,4,1.5,Yes,40,No,590
112304,500,17,4,2,2,Yes,80,No,515
175781,621,17,5,1,2.4,No,120,Yes,565
8980,347,15,6,2,1.5,No,80,Yes,530
101973,288,15,5,4,2.4,No,300,No,640
58812,106,15,4,4,1.5,No,40,No,450
212309,194,15,5,2,1.5,Yes,40,No,300
142255,211,15,5,2,2,Yes,80,Yes,435
236577,538,17,4,4,1.5,No,40,No,550
250636,209,15,5,2,2,Yes,40,Yes,
207102,498,17,4,2,2,Yes,40,No,455
275709,55,15,4,2,1.5,Yes,300,Yes,430
105667,178,15,5,1,2.4,Yes,40,No,380
277269,118,15,4,4,2,Yes,120,No,555
155490,459,17,4,1,2,No,80,Yes,500
263237,112,15,4,4,1.5,No,300,No,570
269675,402,15,6,4,2,Yes,40,No,
78598,356,15,6,2,2,Yes,80,No,475
183590,796,17,6,2,2,No,80,No,575
167181,778,17,6,2,1.5,No,40,No,364
132090,324,15,6,1,2.4,Yes,80,No,500
67134,295,15,6,1,1.5,Yes,300,Yes,565
14331,195,15,5,2,1.5,Yes,80,Yes,470
155942,666,17,5,2,2.4,No,40,No,343
141009,387,15,6,4,1.5,Yes,80,Yes,660
121468,491,17,4,2,1.5,No,80,Yes,520
87829,72,15,4,2,2,Yes,300,No,455
73880,306,15,6,1,2,Yes,40,No,415
111993,272,15,5,4,2,No,300,No,615
72504,123,15,4,4,2,No,80,Yes,565
293428,729,17,6,1,1.5,No,40,Yes,520
22090,207,15,5,2,1.5,No,300,Yes,520
292150,438,17,4,1,1.5,Yes,120,No,450
157102,607,17,5,1,2,No,300,Yes,600
17671,292,15,6,1,1.5,Yes,80,No,450
1960,312,15,6,1,2,Yes,300,No,565
147968,619,17,5,1,2.4,No,80,Yes,545
148280,603,17,5,1,2,No,80,Yes,364
217061,225,15,5,2,2.4,Yes,40,Yes,440
153196,282,15,5,4,2.4,No,40,No,520
136187,738,17,6,1,2,Yes,40,No,535
158171,341,15,6,2,1.5,Yes,120,Yes,500
268745,35,15,4,1,2.4,Yes,80,Yes,301
268057,515,17,4,2,2.4,Yes,80,Yes,550
8440,342,15,6,2,1.5,Yes,120,No,520
86947,582,17,5,1,1.5,Yes,120,No,495
38070,150,15,5,1,1.5,Yes,120,No,380
110959,317,15,6,1,2,No,120,Yes,500
223869,412,15,6,4,2,No,80,No,615
16353,147,15,5,1,1.5,Yes,80,Yes,420
90656,731,17,6,1,1.5,No,80,Yes,585
233153,282,15,5,4,2.4,No,40,No,520
262869,266,15,5,4,2,No,40,No,495
186903,123,15,4,4,2,No,80,Yes,565
95262,431,15,6,4,2.4,No,300,Yes,770
178065,22,15,4,1,2,Yes,120,No,
280677,661,17,5,2,2.4,Yes,120,Yes,590
49946,61,15,4,2,1.5,No,120,Yes,410
85336,254,15,5,4,1.5,No,120,No,530
209693,64,15,4,2,1.5,No,300,No,380
50834,718,17,5,4,2.4,No,120,No,476
110643,126,15,4,4,2,No,120,No,535
20099,79,15,4,2,2,No,300,Yes,
285923,442,17,4,1,1.5,No,40,No,370
32013,53,15,4,2,1.5,Yes,120,Yes,440
113184,346,15,6,2,1.5,No,40,No,380
193016,367,15,6,2,2,No,300,Yes,555
29606,65,15,4,2,2,Yes,40,Yes,415
228418,520,17,4,2,2.4,Yes,300,No,590
260602,289,15,6,1,1.5,Yes,40,Yes,415
113165,635,17,5,2,1.5,No,80,Yes,540
116072,446,17,4,1,1.5,No,120,No,450
226932,140,15,4,4,2.4,No,80,No,540
271520,189,15,5,1,2.4,No,120,Yes,450
209640,268,15,5,4,2,No,80,No,535
288544,778,17,6,2,1.5,No,40,No,490
250368,587,17,5,1,1.5,No,80,Yes,480
265196,31,15,4,1,2,No,300,Yes,440
173912,764,17,6,1,2.4,No,80,No,575
879,355,15,6,2,2,Yes,80,Yes,585
145022,498,17,4,2,2,Yes,40,No,465
181199,801,17,6,2,2.4,Yes,40,Yes,448
46924,137,15,4,4,2.4,No,40,Yes,385
202646,712,17,5,4,2.4,Yes,300,No,760
289223,289,15,6,1,1.5,Yes,40,Yes,415
22793,167,15,5,1,2,Yes,300,Yes,525
246647,396,15,6,4,1.5,No,80,No,590
100546,276,15,5,4,2.4,Yes,80,No,580
137613,105,15,4,4,1.5,No,40,Yes,500
289118,850,17,6,4,2.4,Yes,40,No,504
197182,715,17,5,4,2.4,No,80,Yes,710
262576,528,17,4,2,2.4,No,300,No,560
133728,517,17,4,2,2.4,Yes,120,Yes,610
26006,338,15,6,2,1.5,Yes,40,No,440
174250,780,17,6,2,1.5,No,80,No,560
166634,351,15,6,2,1.5,No,300,Yes,378
10703,366,15,6,2,2,No,120,No,525
275052,158,15,5,1,1.5,No,120,No,
167471,527,17,4,2,2.4,No,300,Yes,640
294705,438,17,4,1,1.5,Yes,120,No,315
172950,347,15,6,2,1.5,No,80,Yes,460
214558,52,15,4,2,1.5,Yes,80,No,320
206273,84,15,4,2,2.4,Yes,80,No,420
140674,43,15,4,1,2.4,No,80,Yes,430
35656,342,15,6,2,1.5,Yes,120,No,490
262510,558,17,4,4,2,No,120,No,635
253772,428,15,6,4,2.4,No,80,No,448
272018,414,15,6,4,2,No,120,No,
165282,271,15,5,4,2,No,300,Yes,665
193208,55,15,4,2,1.5,Yes,300,Yes,450
164252,520,17,4,2,2.4,Yes,300,No,610
141517,272,15,5,4,2,No,300,No,615
47382,801,17,6,2,2.4,Yes,40,Yes,670
228949,213,15,5,2,2,Yes,120,Yes,425
139936,240,15,5,2,2.4,No,300,No,520
161573,793,17,6,2,2,No,40,Yes,595
48149,315,15,6,1,2,No,80,Yes,490
203496,305,15,6,1,2,Yes,40,Yes,450
82644,191,15,5,1,2.4,No,300,Yes,535
105298,775,17,6,2,1.5,Yes,300,Yes,720
106724,124,15,4,4,2,No,80,No,515
42731,34,15,4,1,2.4,Yes,40,No,370
206610,316,15,6,1,2,No,80,No,420
266604,592,17,5,1,1.5,No,300,No,510
234794,81,15,4,2,2.4,Yes,40,Yes,420
150130,347,15,6,2,1.5,No,80,Yes,460
85285,68,15,4,2,2,Yes,80,No,375
98013,482,17,4,2,1.5,Yes,40,No,460
104907,528,17,4,2,2.4,No,300,No,600
244331,634,17,5,2,1.5,No,40,No,420
101037,758,17,6,1,2.4,Yes,120,No,625
236336,559,17,4,4,2,No,300,Yes,745
175543,488,17,4,2,1.5,Yes,300,No,392
84446,385,15,6,4,1.5,Yes,40,Yes,620
13258,56,15,4,2,1.5,Yes,300,No,480
154255,584,17,5,1,1.5,Yes,300,No,545
272070,133,15,4,4,2.4,Yes,120,Yes,441
197022,601,17,5,1,2,No,40,Yes,475
219672,40,15,4,1,2.4,Yes,300,No,465
137670,405,15,6,4,2,Yes,120,Yes,705
138887,521,17,4,2,2.4,No,40,Yes,530
88919,89,15,4,2,2.4,No,40,Yes,440
145617,55,15,4,2,1.5,Yes,300,Yes,460
221769,466,17,4,1,2.4,Yes,40,No,445
288039,241,15,5,4,1.5,Yes,40,Yes,540
176801,262,15,5,4,2,Yes,120,No,575
123505,594,17,5,1,2,Yes,40,No,455
144860,317,15,6,1,2,No,120,Yes,
7345,18,15,4,1,2,Yes,40,No,345
171056,352,15,6,2,1.5,No,300,No,343
148347,198,15,5,2,1.5,Yes,120,No,370
8182,307,15,6,1,2,Yes,80,Yes,530
57681,604,17,5,1,2,No,80,No,485
119690,105,15,4,4,1.5,No,40,Yes,500
156168,862,17,6,4,2.4,No,120,No,532
110814,61,15,4,2,1.5,No,120,Yes,390
28429,77,15,4,2,2,No,120,Yes,455
14563,149,15,5,1,1.5,Yes,120,Yes,445
47718,575,17,4,4,2.4,No,300,Yes,539
146519,508,17,4,2,2,No,80,No,485
18226,345,15,6,2,1.5,No,40,Yes,480
225750,795,17,6,2,2,No,80,Yes,615
225515,47,15,4,1,2.4,No,300,Yes,495
143504,77,15,4,2,2,No,120,Yes,415
162035,140,15,4,4,2.4,No,80,No,378
251101,441,17,4,1,1.5,No,40,Yes,420
58490,368,15,6,2,2,No,300,No,
166488,673,17,5,4,1.5,Yes,40,Yes,640
66987,35,15,4,1,2.4,Yes,80,Yes,460
289143,569,17,4,4,2.4,No,40,Yes,455
156787,332,15,6,1,2.4,No,80,No,475
86681,661,17,5,2,2.4,Yes,120,Yes,640
271157,197,15,5,2,1.5,Yes,120,Yes,390
34420,364,15,6,2,2,No,80,No,475
64932,366,15,6,2,2,No,120,No,485
284439,169,15,5,1,2,No,40,Yes,238
177966,334,15,6,1,2.4,No,120,No,495
243704,717,17,5,4,2.4,No,120,Yes,730
87856,605,17,5,1,2,No,120,Yes,550
27431,164,15,5,1,2,Yes,80,No,390
172018,249,15,5,4,1.5,No,40,Yes,520
279106,128,15,4,4,2,No,300,No,595
16723,305,15,6,1,2,Yes,40,Yes,485
222240,26,15,4,1,2,No,40,No,275
30454,353,15,6,2,2,Yes,40,Yes,515
9212,55,15,4,2,1.5,Yes,300,Yes,530
194137,340,15,6,2,1.5,Yes,80,No,420
281280,354,15,6,2,2,Yes,40,No,385
151098,292,15,6,1,1.5,Yes,80,No,420
135091,207,15,5,2,1.5,No,300,Yes,470
12417,198,15,5,2,1.5,Yes,120,No,440
184531,266,15,5,4,2,No,40,No,495
245295,335,15,6,1,2.4,No,300,Yes,595
220431,69,15,4,2,2,Yes,120,Yes,405
39509,703,17,5,4,2,No,300,Yes,765
121751,395,15,6,4,1.5,No,80,Yes,640
82646,363,15,6,2,2,No,80,Yes,505
64641,657,17,5,2,2.4,Yes,40,Yes,590
163914,519,17,4,2,2.4,Yes,300,Yes,660
124804,311,15,6,1,2,Yes,300,Yes,580
164688,748,17,6,1,2,No,80,No,550
262201,262,15,5,4,2,Yes,120,No,
144386,620,17,5,1,2.4,No,80,No,495
271886,208,15,5,2,1.5,No,300,No,380
72344,343,15,6,2,1.5,Yes,300,Yes,580
261093,754,17,6,1,2.4,Yes,40,No,540
296032,189,15,5,1,2.4,No,120,Yes,450
5066,295,15,6,1,1.5,Yes,300,Yes,590
4955,197,15,5,2,1.5,Yes,120,Yes,500
53416,476,17,4,1,2.4,No,80,No,490
7816,214,15,5,2,2,Yes,120,No,475
98795,763,17,6,1,2.4,No,80,Yes,635
55058,764,17,6,1,2.4,No,80,No,590
142624,51,15,4,2,1.5,Yes,80,Yes,390
461,310,15,6,1,2,Yes,120,No,505
99332,721,17,6,1,1.5,Yes,40,Yes,565
236243,347,15,6,2,1.5,No,80,Yes,440
285821,59,15,4,2,1.5,No,80,Yes,330
44018,660,17,5,2,2.4,Yes,80,No,580
281115,311,15,6,1,2,Yes,300,Yes,392
221101,326,15,6,1,2.4,Yes,120,No,505
224749,623,17,5,1,2.4,No,300,Yes,615
37360,358,15,6,2,2,Yes,120,No,515
213358,258,15,5,4,2,Yes,40,No,515
31907,7,15,4,1,1.5,Yes,300,Yes,470
198022,640,17,5,2,1.5,No,300,No,550
294066,739,17,6,1,2,Yes,80,Yes,605
115456,408,15,6,4,2,Yes,300,No,715
241637,309,15,6,1,2,Yes,120,Yes,505
35787,291,15,6,1,1.5,Yes,80,Yes,490
75286,492,17,4,2,1.5,No,80,No,480
17756,289,15,6,1,1.5,Yes,40,Yes,460
29258,69,15,4,2,2,Yes,120,Yes,475
261478,628,17,5,2,1.5,Yes,80,No,470
65691,390,15,6,4,1.5,Yes,120,No,630
17425,337,15,6,2,1.5,Yes,40,Yes,500
134713,90,15,4,2,2.4,No,40,No,380
50802,261,15,5,4,2,Yes,120,Yes,
18810,365,15,6,2,2,No,120,Yes,565
57493,678,17,5,4,1.5,Yes,120,No,650
60228,248,15,5,4,1.5,Yes,300,No,610
225935,237,15,5,2,2.4,No,120,Yes,480
162124,243,15,5,4,1.5,Yes,80,Yes,580
170505,620,17,5,1,2.4,No,80,No,
117193,573,17,4,4,2.4,No,120,Yes,710
281725,388,15,6,4,1.5,Yes,80,No,610
283529,700,17,5,4,2,No,80,No,635
101064,478,17,4,1,2.4,No,120,No,505
271931,503,17,4,2,2,Yes,300,Yes,605
209552,140,15,4,4,2.4,No,80,No,540
184475,149,15,5,1,1.5,Yes,120,Yes,405
107659,55,15,4,2,1.5,Yes,300,Yes,470
243855,440,17,4,1,1.5,Yes,300,No,515
18831,21,15,4,1,2,Yes,120,Yes,445
236343,131,15,4,4,2.4,Yes,80,Yes,610
142754,540,17,4,4,1.5,No,80,No,590
228562,303,15,6,1,1.5,No,300,Yes,520
289535,443,17,4,1,1.5,No,80,Yes,322
90453,690,17,5,4,2,Yes,40,No,615
295446,506,17,4,2,2,No,40,No,415
278879,428,15,6,4,2.4,No,80,No,640
115800,182,15,5,1,2.4,Yes,120,No,440
52509,710,17,5,4,2.4,Yes,120,No,700
134961,304,15,6,1,1.5,No,300,No,485
291262,491,17,4,2,1.5,No,80,Yes,336
259625,220,15,5,2,2,No,80,No,325
37650,221,15,5,2,2,No,120,Yes,465
180777,301,15,6,1,1.5,No,120,Yes,470
118388,496,17,4,2,1.5,No,300,No,550
46172,588,17,5,1,1.5,No,80,No,460
206269,252,15,5,4,1.5,No,80,No,510
61351,681,17,5,4,1.5,No,40,Yes,620
216621,254,15,5,4,1.5,No,120,No,530
13017,167,15,5,1,2,Yes,300,Yes,530
23023,25,15,4,1,2,No,40,Yes,
222366,643,17,5,2,2,Yes,80,Yes,555
182666,554,17,4,4,2,No,40,No,
228424,254,15,5,4,1.5,No,120,No,530
42412,745,17,6,1,2,No,40,Yes,575
147972,543,17,4,4,1.5,No,300,Yes,720
275512,583,17,5,1,1.5,Yes,300,Yes,580
92287,378,15,6,2,2.4,No,40,No,490
269838,113,15,4,4,2,Yes,40,Yes,545
171203,159,15,5,1,1.5,No,300,Yes,450
53637,250,15,5,4,1.5,No,40,No,329
1576,71,15,4,2,2,Yes,300,Yes,565
149300,542,17,4,4,1.5,No,120,No,427
152268,688,17,5,4,1.5,No,300,No,483
42155,108,15,4,4,1.5,No,80,No,343
136080,370,15,6,2,2.4,Yes,40,No,500
8679,348,15,6,2,1.5,No,80,No,480
218675,649,17,5,2,2,No,40,Yes,495
23139,52,15,4,2,1.5,Yes,80,No,390
113107,793,17,6,2,2,No,40,Yes,605
173528,594,17,5,1,2,Yes,40,No,450
251861,677,17,5,4,1.5,Yes,120,Yes,700
204875,435,17,4,1,1.5,Yes,80,Yes,490
72619,215,15,5,2,2,Yes,300,Yes,525
21859,305,15,6,1,2,Yes,40,Yes,485
81843,107,15,4,4,1.5,No,80,Yes,540
57675,592,17,5,1,1.5,No,300,No,540
281851,278,15,5,4,2.4,Yes,120,No,420
99817,545,17,4,4,2,Yes,40,Yes,645
6398,341,15,6,2,1.5,Yes,120,Yes,580
41935,590,17,5,1,1.5,No,120,No,480
140223,116,15,4,4,2,Yes,80,No,535
137707,31,15,4,1,2,No,300,Yes,460
99282,679,17,5,4,1.5,Yes,300,Yes,760
55548,735,17,6,1,1.5,No,300,Yes,670
72569,64,15,4,2,1.5,No,300,No,410
159878,753,17,6,1,2.4,Yes,40,Yes,
274030,690,17,5,4,2,Yes,40,No,615
7992,194,15,5,2,1.5,Yes,40,No,380
225576,372,15,6,2,2.4,Yes,80,No,510
184376,802,17,6,2,2.4,Yes,40,No,580
153811,109,15,4,4,1.5,No,120,Yes,560
265378,410,15,6,4,2,No,40,No,575
205298,592,17,5,1,1.5,No,300,No,520
55055,622,17,5,1,2.4,No,120,No,530
39204,785,17,6,2,2,Yes,40,Yes,
277132,81,15,4,2,2.4,Yes,40,Yes,410
113212,298,15,6,1,1.5,No,40,No,365
268831,600,17,5,1,2,Yes,300,No,555
272999,191,15,5,1,2.4,No,300,Yes,357
273876,655,17,5,2,2,No,300,Yes,
272413,270,15,5,4,2,No,120,No,
220547,729,17,6,1,1.5,No,40,Yes,525
77126,27,15,4,1,2,No,80,Yes,385
11029,5,15,4,1,1.5,Yes,120,Yes,425
